timestamp,stablecoin_mcap,stablecoin_flow_7d,stablecoin_trend
2024-07-20,1.64527516163,0.2155784296,0.008275166706360748
2024-07-21,1.64530568555,0.187999281,0.009307213028843853
2024-07-22,1.64523908156,0.1474144264,0.010040700565292049
2024-07-23,1.64634383035,0.1512081203,0.010787490432443647
2024-07-24,1.64856853485,0.1443792249,0.011367900971027467
2024-07-25,1.64686391474,0.109818536,0.011668028514290274
2024-07-26,1.6423878359,0.066249928,0.011683744777569283
2024-07-27,1.64475350506,-0.0052165657,0.011030835186881083
2024-07-28,1.64648418598,0.0117850043,0.010472488247103007
2024-07-29,1.64627073159,0.0103165003,0.009856105330560583
2024-07-30,1.642683578,-0.0366025235,0.008899552830808455
2024-07-31,1.64232620461,-0.0624233024,0.007675679924386891
2024-08-01,1.64178253681,-0.0508137793,0.0066087170896758085
2024-08-02,1.63783124544,-0.0455659046,0.005653348371654987
2024-08-03,1.63897394878,-0.0577955628,0.004582743797094224
2024-08-04,1.63972499496,-0.0675919102,0.003479753441621991
2024-08-05,1.64120959593,-0.0506113566,0.0025703926275439937
2024-08-06,1.64201344493,-0.0067013307,0.0020431778400751277
2024-08-07,1.64677308491,0.044468803,0.0018700473358137515
2024-08-08,1.6630481591,0.2126562229,0.0028323816112774125
2024-08-09,1.6593848523,0.2155360686,0.003954199311850148
2024-08-10,1.66159933835,0.2262538957,0.005215363074076107
2024-08-11,1.65770346674,0.1797847178,0.0061446356637133714
2024-08-12,1.66192290482,0.2071330889,0.007164958744223293
2024-08-13,1.66565469632,0.2364125139,0.008418618704811864
2024-08-14,1.66900785806,0.2223477315,0.009561340506641258
2024-08-15,1.6753687258,0.123205667,0.009727863924831714
2024-08-16,1.67765770407,0.1827285177,0.010422126680157628
2024-08-17,1.68369225408,0.2209291573,0.011358217454658481
2024-08-18,1.68460010364,0.268966369,0.012686685631241312
2024-08-19,1.68443132874,0.2250842392,0.013831400407447347
2024-08-20,1.6841612935,0.1850659718,0.014635148905582485
2024-08-21,1.68848538831,0.1947753025,0.015431659573873713
2024-08-22,1.69118178408,0.1581305828,0.01587864340323608
2024-08-23,1.69263047176,0.1497276769,0.016268345939571383
2024-08-24,1.69883581761,0.1514356353,0.016510732322382538
2024-08-25,1.70231397636,0.1771387272,0.016811278884647507
2024-08-26,1.70213266598,0.1770133724,0.017161871955233554
2024-08-27,1.69955364574,0.1539235224,0.0174015017943856
2024-08-28,1.69890982038,0.1042443207,0.01722419085949478
2024-08-29,1.70115356302,0.0997177894,0.016890268449929913
2024-08-30,1.70334445516,0.107139834,0.0165688865044622
2024-08-31,1.7024845226,0.0364870499,0.015652167306842157
2024-09-01,1.69946916929,-0.0284480707,0.014165709600252985
2024-09-02,1.70418397905,0.0205131307,0.013027570693963542
2024-09-03,1.70283831087,0.0328466513,0.012039213966197782
2024-09-04,1.69910551827,0.0019569789,0.010895648158676385
2024-09-05,1.70232423696,0.0117067394,0.009789113962952456
2024-09-06,1.69941539563,-0.0392905953,0.008406238281690515
2024-09-07,1.69904818165,-0.0343634095,0.0073987909359944926
2024-09-08,1.70163319428,0.0216402499,0.006742184990709443
2024-09-09,1.70133481632,-0.0284916273,0.005713023418853158
2024-09-10,1.70806850679,0.0523019592,0.005156999350556468
2024-09-11,1.70674813534,0.0764261707,0.0049149695093082535
2024-09-12,1.70692881346,0.046045765,0.00448755388487565
2024-09-13,1.70468448193,0.052690863,0.004227177138041105
2024-09-14,1.71234624229,0.1329806064,0.0046169772962803
2024-09-15,1.7191097577,0.1747656342,0.005269248022249817
2024-09-16,1.71562484162,0.142900253,0.0058404707564065905
2024-09-17,1.71199690562,0.0392839883,0.005630441829109323
2024-09-18,1.71799005815,0.1124192281,0.005912989669261792
2024-09-19,1.72020046369,0.1327165023,0.0063165229563111325
2024-09-20,1.71919152412,0.1450704219,0.006927982114893094
2024-09-21,1.72497426341,0.1262802112,0.007320597524823613
2024-09-22,1.72739970103,0.0828994333,0.007330449795823535
2024-09-23,1.72650832914,0.1088348752,0.007696721883711177
2024-09-24,1.72551430742,0.135174018,0.008370736350768349
2024-09-25,1.7258126029,0.0782254475,0.00855883211568198
2024-09-26,1.72812618623,0.0792572254,0.008659195492558558
2024-09-27,1.73266001056,0.1346848644,0.009120335578216787
2024-09-28,1.73009394186,0.0511967845,0.00897897776670864
2024-09-29,1.7303527705,0.0295306947,0.008695066115156136
2024-09-30,1.73024265161,0.0373432247,0.008461849457396253
2024-10-01,1.72378242597,-0.0173188145,0.007841125924582748
2024-10-02,1.72789567579,0.0208307289,0.0075503411496746775
2024-10-03,1.72914918087,0.0102299464,0.007120793307038964
2024-10-04,1.72780036783,-0.0485964273,0.006155928055340709
2024-10-05,1.72815426984,-0.0193967202,0.005490682398193059
2024-10-06,1.73598107084,0.0562830034,0.005245618116447526
2024-10-07,1.72376510574,-0.0647754587,0.004226568477550652
2024-10-08,1.72954814246,0.0576571649,0.004162239506340537
2024-10-09,1.73044523995,0.0254956416,0.0038080503333517424
2024-10-10,1.73082822344,0.0167904257,0.003505355498338858
2024-10-11,1.72703121103,-0.007691568,0.0030481113193079334
2024-10-12,1.73074844599,0.0259417615,0.00280125443778223
2024-10-13,1.7335344861,-0.0244658474,0.002039983421687541
2024-10-14,1.73668844168,0.1292333594,0.0026383073589568706
2024-10-15,1.72949914845,-0.0004899401,0.0024332029461968663
2024-10-16,1.73005694633,-0.0038829362,0.0021219432474242073
2024-10-17,1.72718746895,-0.0364075449,0.0015273186520441406
2024-10-18,1.72696563156,-0.0006557947,0.0013485276756335374
2024-10-19,1.73016199013,-0.0058645586,0.0011077193827722098
2024-10-20,1.73039022692,-0.0314425918,0.0006318010033095067
